country,iso3,who.region,resource,unit_cost,cost.m,cost.sd
Croatia,HRV,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Cuba,CUB,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Curaçao,CUW,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Cyprus,CYP,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Czechia,CZE,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Democratic People's Republic of Korea,PRK,SEA,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Democratic Republic of the Congo,COD,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Denmark,DNK,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Djibouti,DJI,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Dominica,DMA,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Dominican Republic,DOM,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Ecuador,ECU,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Egypt,EGY,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
El Salvador,SLV,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Equatorial Guinea,GNQ,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Eritrea,ERI,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Estonia,EST,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Eswatini,SWZ,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Ethiopia,ETH,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Fiji,FJI,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Finland,FIN,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
France,FRA,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
French Polynesia,PYF,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Gabon,GAB,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Gambia,GMB,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Georgia,GEO,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Germany,DEU,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Ghana,GHA,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Greece,GRC,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Greenland,GRL,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Grenada,GRD,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Guam,GUM,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Guatemala,GTM,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Guinea,GIN,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Guinea-Bissau,GNB,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Guyana,GUY,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Haiti,HTI,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Honduras,HND,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Hungary,HUN,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Iceland,ISL,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
India,IND,SEA,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Indonesia,IDN,SEA,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Iran (Islamic Republic of),IRN,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Iraq,IRQ,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Ireland,IRL,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Israel,ISR,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Italy,ITA,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Jamaica,JAM,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Japan,JPN,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Jordan,JOR,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Kazakhstan,KAZ,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Kenya,KEN,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Kiribati,KIR,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Kuwait,KWT,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Kyrgyzstan,KGZ,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Lao People's Democratic Republic,LAO,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Latvia,LVA,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Lebanon,LBN,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Lesotho,LSO,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Liberia,LBR,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Libya,LBY,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Lithuania,LTU,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Luxembourg,LUX,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Madagascar,MDG,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Malawi,MWI,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Malaysia,MYS,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Maldives,MDV,SEA,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Mali,MLI,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Malta,MLT,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Marshall Islands,MHL,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Mauritania,MRT,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Mauritius,MUS,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Mexico,MEX,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Micronesia (Federated States of),FSM,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Monaco,MCO,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Mongolia,MNG,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Montenegro,MNE,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Morocco,MAR,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Mozambique,MOZ,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Myanmar,MMR,SEA,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Namibia,NAM,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Nauru,NRU,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Nepal,NPL,SEA,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
New Caledonia,NCL,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
New Zealand,NZL,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Nicaragua,NIC,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Niger,NER,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Nigeria,NGA,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
North Macedonia,MKD,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Northern Mariana Islands,MNP,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Norway,NOR,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Oman,OMN,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Pakistan,PAK,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Palau,PLW,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Panama,PAN,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Papua New Guinea,PNG,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Paraguay,PRY,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Peru,PER,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Philippines,PHL,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Poland,POL,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Portugal,PRT,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Puerto Rico,PRI,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Qatar,QAT,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Republic of Korea,KOR,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Republic of Moldova,MDA,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Romania,ROU,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Russian Federation,RUS,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Rwanda,RWA,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Saint Kitts and Nevis,KNA,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Saint Lucia,LCA,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Saint Vincent and the Grenadines,VCT,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Samoa,WSM,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
San Marino,SMR,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Sao Tome and Principe,STP,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Saudi Arabia,SAU,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Senegal,SEN,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Serbia,SRB,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Seychelles,SYC,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Sierra Leone,SLE,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Singapore,SGP,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Sint Maarten (Dutch part),SXM,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Slovakia,SVK,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Slovenia,SVN,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Solomon Islands,SLB,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Somalia,SOM,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
South Africa,ZAF,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
South Sudan,SSD,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Spain,ESP,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Sri Lanka,LKA,SEA,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Sudan,SDN,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Suriname,SUR,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Sweden,SWE,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Switzerland,CHE,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Syrian Arab Republic,SYR,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Tajikistan,TJK,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Thailand,THA,SEA,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Timor-Leste,TLS,SEA,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Togo,TGO,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Tonga,TON,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Trinidad and Tobago,TTO,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Tunisia,TUN,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Turkmenistan,TKM,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Turks and Caicos Islands,TCA,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Tuvalu,TUV,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Uganda,UGA,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Ukraine,UKR,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
United Arab Emirates,ARE,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
United Republic of Tanzania,TZA,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
United States of America,USA,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Uruguay,URY,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Uzbekistan,UZB,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Vanuatu,VUT,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Venezuela (Bolivarian Republic of),VEN,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Viet Nam,VNM,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Yemen,YEM,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Zambia,ZMB,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Zimbabwe,ZWE,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Afghanistan,AFG,EMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Albania,ALB,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Algeria,DZA,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
American Samoa,ASM,WPR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Andorra,AND,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Angola,AGO,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Antigua and Barbuda,ATG,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Argentina,ARG,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Armenia,ARM,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Aruba,ABW,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Australia,AUS,WPR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Austria,AUT,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Azerbaijan,AZE,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Bahamas,BHS,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Bahrain,BHR,EMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Bangladesh,BGD,SEA,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Barbados,BRB,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Belarus,BLR,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Belgium,BEL,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Belize,BLZ,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Benin,BEN,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Bermuda,BMU,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Bhutan,BTN,SEA,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Bolivia (Plurinational State of),BOL,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Bosnia and Herzegovina,BIH,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Botswana,BWA,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Brazil,BRA,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
British Virgin Islands,VGB,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Brunei Darussalam,BRN,WPR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Bulgaria,BGR,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Burkina Faso,BFA,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Burundi,BDI,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Cabo Verde,CPV,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Cambodia,KHM,WPR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Cameroon,CMR,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Canada,CAN,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Cayman Islands,CYM,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Central African Republic,CAF,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Chad,TCD,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Chile,CHL,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
China,CHN,WPR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
"China, Hong Kong SAR",HKG,WPR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
"China, Macao SAR",MAC,WPR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Colombia,COL,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Comoros,COM,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Congo,COG,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Costa Rica,CRI,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Côte d'Ivoire,CIV,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Croatia,HRV,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Cuba,CUB,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Curaçao,CUW,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Cyprus,CYP,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Czechia,CZE,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Democratic People's Republic of Korea,PRK,SEA,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Democratic Republic of the Congo,COD,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Denmark,DNK,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Djibouti,DJI,EMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Dominica,DMA,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Dominican Republic,DOM,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Ecuador,ECU,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Egypt,EGY,EMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
El Salvador,SLV,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Equatorial Guinea,GNQ,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Eritrea,ERI,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Estonia,EST,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Eswatini,SWZ,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Ethiopia,ETH,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Fiji,FJI,WPR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Finland,FIN,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
France,FRA,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
French Polynesia,PYF,WPR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Gabon,GAB,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Gambia,GMB,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Georgia,GEO,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Germany,DEU,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Ghana,GHA,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Greece,GRC,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Greenland,GRL,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Grenada,GRD,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Guam,GUM,WPR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Guatemala,GTM,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Guinea,GIN,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Guinea-Bissau,GNB,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Guyana,GUY,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Haiti,HTI,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Honduras,HND,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Hungary,HUN,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Iceland,ISL,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
India,IND,SEA,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Indonesia,IDN,SEA,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Iran (Islamic Republic of),IRN,EMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Iraq,IRQ,EMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Ireland,IRL,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Israel,ISR,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Italy,ITA,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Jamaica,JAM,AMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Japan,JPN,WPR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Jordan,JOR,EMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Kazakhstan,KAZ,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Kenya,KEN,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Kiribati,KIR,WPR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Kuwait,KWT,EMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Kyrgyzstan,KGZ,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Lao People's Democratic Republic,LAO,WPR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Latvia,LVA,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Lebanon,LBN,EMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Lesotho,LSO,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Liberia,LBR,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Libya,LBY,EMR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Lithuania,LTU,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Luxembourg,LUX,EUR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Madagascar,MDG,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Malawi,MWI,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Malaysia,MYS,WPR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Maldives,MDV,SEA,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
Mali,MLI,AFR,Moxifloxacin-based TPT (0-4 years),c_tpt_MXF.04,54,9
